"Ticker";"Sector";"Sector_ETF";"Price";"ATR_pct";"Long_Score";"Long_Signal";"Long_Entry";"Long_Stop";"Long_Target";"Short_Score";"Short_Signal";"Short_Entry";"Short_Stop";"Short_Target";"BOT_Score";"BOT_Setup";"BOT_Breakout";"BOT_Squeeze";"BOT_VolDec";"BOT_VolSurge";"BOT_Flags";"ADX10";"RSI14";"RSI_slope";"MA50_dist";"OBV_rising";"UpDn_ratio";"RS_vs_ETF";"Macro_Note";"Sector_Long_Gate";"Sector_Short_Gate";"Best_Signal";"Trend_Passes";"Pullback";"RS_3m";"Trend_Reason";"NextEarnings";"EarningsInDays";"IV15";"IV30";"IV90";"IV180";"RV30";"IVP";"IVR";"IVP_2y";"RVP";"VRP";"Optionality";"TermStr";"Vol_Date";"Composite";"Gate_Tech";"Gate_Opt";"All_Gates";"Rank"
"XOP";"Energy";"XLE";161,11;3,63;4;"SKIP";161,43;162,37;159,09;9;"WATCH";160,79;165,65;148,63;1;1;0;0,798;0,957;0,52;"S:1/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";26,6;40,9;-6;-1,8;FALSE;0,74;-1,9;"";FALSE;TRUE;"SKIP";FALSE;"none";19,56;"fails: stage2, HH/HL, no pullback";NA;NA;NA;37,4;NA;34,8;34;88;NA;NA;83,3;9,62;"FAIL";"Backwardation";"20260324 08:26";9;TRUE;FALSE;FALSE;""
"CVX";"Energy";"XLE";183,25;3,09;4;"SKIP";183,62;190,07;167,47;8;"WATCH";182,88;193,91;155,31;1;1;0;1;1;0,76;"S:1/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";28,4;37,2;-7,1;-4,6;FALSE;0,37;-2;"";FALSE;TRUE;"SKIP";FALSE;"none";6,26;"fails: stage2, HH/HL, RSI, no pullback";"20260501";10;NA;29,9;NA;26,9;35,7;93,4;NA;NA;90,9;-17,71;"PARTIAL";"Backwardation";"20260421 09:21";8;TRUE;TRUE;TRUE;""
"MPC";"Energy";"XLE";214,12;3,98;4;"SKIP";214,55;218,55;204,53;8;"WATCH";213,69;222,97;190,5;2;2;0;0,69;0,917;0,57;"S:2/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";26,2;38,8;-7,5;-3;FALSE;0,5;-0,8;"";FALSE;TRUE;"SKIP";FALSE;"none";17,84;"fails: stage2, HH/HL, RSI, no pullback";"20260505";14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"PSX";"Energy";"XLE";155,75;3,78;4;"SKIP";156,06;164,46;135,06;8;"WATCH";155,44;167,78;124,58;1;1;0;0,893;0,99;0,65;"S:1/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";37,7;35,9;-1,9;-6,2;FALSE;0,36;-4,1;"";FALSE;TRUE;"SKIP";FALSE;"none";7,88;"fails: stage2, HH/HL, RSI, no pullback";"20260429";8;NA;36;NA;33,9;40,3;85,2;NA;NA;88;-11,18;"PARTIAL";"Backwardation";"20260420 23:34";8;TRUE;TRUE;TRUE;""
"BKR";"Energy";"XLE";59,17;3,22;5;"WATCH";59,29;60,39;56,52;6;"WATCH";59,05;61,61;52,64;4;4;0;0,494;0,877;0,85;"S:4/6 BK:0/4 | S1:- S2:+ S3:+ S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";18,7;42,9;-13,6;-3;FALSE;0,58;5,2;"";FALSE;TRUE;"SKIP";FALSE;"none";10,84;"fails: stage2, HH/HL, no pullback";"20260423";2;NA;39,5;NA;36,5;35,6;87,5;NA;NA;77,8;10,37;"FAIL";"Backwardation";"20260421 08:56";7;TRUE;FALSE;FALSE;""
"EOG";"Energy";"XLE";129,16;3,48;6;"WATCH";129,42;130,37;127,04;7;"WATCH";128,9;133;118,64;4;4;0;0,846;0,826;0,99;"S:4/6 BK:0/4 | S1:- S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";24,7;38,8;-10,8;-1,9;TRUE;0,67;0,3;"";FALSE;TRUE;"SKIP";FALSE;"none";17,01;"fails: stage2, HH/HL, RSI, no pullback";"20260505";14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;TRUE;FALSE;FALSE;""
"FANG";"Energy";"XLE";183,45;3,83;6;"WATCH";183,82;180,5;192,1;7;"WATCH";183,08;184,15;180,41;3;3;0;0,848;1,018;0,81;"S:3/6 BK:0/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";24,1;45,2;-6,6;0,6;FALSE;0,67;2,4;"";FALSE;TRUE;"SKIP";FALSE;"none";18,77;"fails: no pullback";"20260504";13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;TRUE;FALSE;FALSE;""
"VLO";"Energy";"XLE";226,28;4,42;6;"WATCH";226,73;222,76;236,67;7;"WATCH";225,83;227,26;222,25;3;3;0;0,685;0,968;0,89;"S:3/6 BK:0/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";23,4;44,4;-11,1;0,6;FALSE;0,68;1,5;"";FALSE;TRUE;"SKIP";FALSE;"none";17,9;"fails: HH/HL, no pullback";"20260430";9;NA;42,3;NA;42,5;40,6;89,2;NA;NA;72,9;3,96;"FAIL";"Contango";"20260326 01:03";7;TRUE;FALSE;FALSE;""
"HAL";"Energy";"XLE";36,68;3,75;6;"WATCH";36,75;35,94;38,79;6;"WATCH";36,61;36,66;36,46;4;3;1;0,737;0,955;1,59;"S:3/6 BK:1/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:+";22,9;46,4;-12;1;FALSE;0,49;7,6;"";FALSE;TRUE;"SKIP";FALSE;"none";9,81;"fails: HH/HL, no pullback";"20260421";0;NA;41,8;NA;38,5;42,7;78,5;NA;NA;68,1;-2,01;"FAIL";"Backwardation";"20260420 23:01";6;TRUE;FALSE;FALSE;""
"RIG";"Energy";"XLE";5,89;5,26;6;"WATCH";5,9;6,27;4,99;6;"WATCH";5,88;6,39;4,59;4;4;0;1;0,68;0,86;"S:4/6 BK:0/4 | S1:- S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";22,5;39;-16,4;-7;TRUE;0,57;1,8;"";FALSE;TRUE;"SKIP";FALSE;"none";32,38;"fails: stage2, HH/HL, RSI, no pullback";"20260504";13;NA;54,5;NA;50,9;51,8;17,5;NA;NA;26,7;5,01;"FAIL";"Backwardation";"20260420 19:13";6;TRUE;FALSE;FALSE;""
"WMB";"Energy";"XLE";70,91;2,44;5;"WATCH";71,05;72,07;68,51;6;"WATCH";70,77;73,52;63,88;3;3;0;0,801;0,863;0,79;"S:3/6 BK:0/4 | S1:- S2:+ S3:+ S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";16,8;41,4;-2,1;-2,6;FALSE;0,48;5,1;"";FALSE;TRUE;"SKIP";FALSE;"none";10,69;"fails: stage2, HH/HL, no pullback";"20260504";13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;TRUE;FALSE;FALSE;""
"MS";"Financial";"XLF";190,7;2,93;10;"WATCH";191,08;167,84;249,19;2;"SKIP";190,32;171,23;238,05;8;5;3;0,894;0,898;0,73;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";40,1;72,3;2,2;12,5;TRUE;4,16;10,9;"";TRUE;FALSE;"SKIP";FALSE;"none";0,13;"fails: no pullback";"20260715";85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;10;TRUE;FALSE;FALSE;""
"AIG";"Financial";"XLF";78,56;1,98;9;"WATCH";78,72;76,56;84,12;3;"SKIP";78,4;78,1;79,15;7;4;3;0,77;0,839;0,6;"S:4/6 BK:3/4 | S1:+ S2:+ S3:- S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";27;59;2,2;1,6;TRUE;2,05;-1,6;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";3,85;"fails: stage2";"20260430";9;NA;28,2;NA;26;21,1;80,6;NA;NA;47;29,08;"FAIL";"Backwardation";"20260421 08:29";9;TRUE;FALSE;FALSE;""
"BAC";"Financial";"XLF";53,95;2,27;9;"WATCH";54,06;50,12;63,9;3;"SKIP";53,84;51,13;60,62;6;4;2;0,922;0,872;1,19;"S:4/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";38,2;68,2;-1,6;6,6;TRUE;5,23;7,2;"";TRUE;FALSE;"SKIP";FALSE;"none";-1,04;"fails: RS<=bench, no pullback";"20260714";84;NA;24;NA;26,2;29,2;38,3;NA;NA;74,2;-19,69;"PASS";"Contango";"20260421 08:52";9;TRUE;TRUE;TRUE;""
"CFG";"Financial";"XLF";65,76;2,45;9;"WATCH";65,89;60,97;78,2;3;"SKIP";65,63;62,2;74,2;7;4;3;0,846;0,923;1,02;"S:4/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";27,6;68;1;6,8;TRUE;3,61;8,1;"";TRUE;FALSE;"SKIP";FALSE;"none";5,35;"fails: no pullback";"20260716";86;NA;25,6;NA;28,4;32,4;22,2;NA;NA;72,2;-23,7;"PASS";"Contango";"20260421 09:10";9;TRUE;TRUE;TRUE;""
"COF";"Financial";"XLF";205,71;2,86;9;"WATCH";206,12;192,06;241,28;3;"SKIP";205,3;195,94;228,7;7;4;3;0,996;0,839;0,9;"S:4/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";31,6;64,4;5;6;TRUE;1,81;6,1;"";TRUE;FALSE;"SKIP";FALSE;"none";-14,66;"fails: stage2, RS<=bench, no pullback";"20260421";0;NA;37,6;NA;34,3;37,3;80,5;NA;NA;64,3;0,85;"FAIL";"Backwardation";"20260421 09:14";9;TRUE;FALSE;FALSE;""
"FITB";"Financial";"XLF";50,98;2,4;9;"WATCH";51,08;48,29;58,07;3;"SKIP";50,88;49,26;54,92;8;5;3;0,618;0,864;0,83;"S:5/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";32,1;66,5;4;4,5;TRUE;2,53;8,1;"";TRUE;FALSE;"SKIP";FALSE;"none";-2,88;"fails: RS<=bench, no pullback";"20260717";87;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"KRE";"Financial";"XLF";70,64;2,06;9;"WATCH";70,78;66,79;80,76;3;"SKIP";70,5;68,14;76,39;7;4;3;0,813;0,766;0,56;"S:4/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";32,5;68,6;3,1;4,7;TRUE;1,7;4,8;"";TRUE;FALSE;"SKIP";FALSE;"none";0,9;"fails: no pullback";NA;NA;NA;27;NA;27,7;28,8;50;NA;NA;75,3;-6,64;"PASS";"Contango";"20260420 23:11";9;TRUE;TRUE;TRUE;""
"PNC";"Financial";"XLF";227,03;2,33;9;"WATCH";227,48;214,17;260,76;3;"SKIP";226,58;218,5;246,77;7;4;3;0,755;0,908;0,93;"S:4/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";29,2;67,6;1,3;4,9;TRUE;2,82;5,3;"";TRUE;FALSE;"SKIP";FALSE;"none";-1,85;"fails: RS<=bench, no pullback";"20260715";85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"TFC";"Financial";"XLF";50,84;2,41;9;"WATCH";50,94;48,1;58,04;3;"SKIP";50,74;49,07;54,9;6;3;3;0,761;1,008;0,76;"S:3/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";35,1;66,5;2,1;4,6;TRUE;2,75;7,9;"";TRUE;FALSE;"SKIP";FALSE;"none";-1,14;"fails: RS<=bench, no pullback";"20260717";87;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"JPM";"Financial";"XLF";316,99;2,16;8;"WATCH";317,62;296,51;370,4;3;"SKIP";316,36;302,5;350,99;6;4;2;0,93;0,93;1,11;"S:4/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";26,4;66,8;-1,8;5,8;TRUE;2,31;3,4;"";TRUE;FALSE;"SKIP";FALSE;"none";0,11;"fails: no pullback";"20260714";84;NA;22,5;NA;25,3;29,2;38,6;NA;NA;78,1;-25,97;"PASS";"Contango";"20260420 23:07";8;TRUE;TRUE;TRUE;""
"SCHW";"Financial";"XLF";93,15;3,1;5;"WATCH";93,34;94,09;91,45;8;"TRADE";92,96;95,99;85,39;3;2;1;1;0,93;1,05;"S:2/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";20,5;45,8;-10,1;-2;TRUE;1,23;-8,8;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-12,36;"fails: stage2, RS<=bench";"20260716";86;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"USB";"Financial";"XLF";57;2,35;8;"WATCH";57,11;54,1;64,64;3;"SKIP";56,89;55,2;61,11;5;3;2;0,819;0,966;0,83;"S:3/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:- | BK1:- BK2:+ BK3:+ BK4:-";23,7;65;-2,1;4,3;TRUE;1,75;4;"";TRUE;FALSE;"SKIP";FALSE;"none";0,22;"fails: no pullback";"20260716";86;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"V";"Financial";"XLF";313,94;1,91;7;"WATCH";314,57;308,73;329,16;4;"SKIP";313,31;314,97;309,17;6;3;3;0,801;0,894;0,83;"S:3/6 BK:3/4 | S1:+ S2:- S3:- S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";19,5;55,7;3,1;0,7;TRUE;1,26;-3,1;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-8,24;"fails: stage2, RS<=bench";"20260428";7;NA;25,9;NA;26,9;23,8;82,8;NA;NA;73,4;8,3;"PARTIAL";"Contango";"20260324 08:24";7;TRUE;TRUE;TRUE;""
"WFC";"Financial";"XLF";81,97;2,74;5;"WATCH";82,13;81,6;83,47;5;"WATCH";81,81;83,25;78,2;3;2;1;0,701;0,927;0,87;"S:2/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";16,4;50,9;-14,8;-0,5;TRUE;1,22;-1,6;"";TRUE;FALSE;"SKIP";FALSE;"strong (near SMA20 + RSI retraced)";-10,01;"fails: stage2, RS<=bench";"20260714";84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;TRUE;FALSE;FALSE;""
"MA";"Financial";"XLF";516,65;2,04;NA;"SKIP";NA;NA;NA;4;"SKIP";515,62;516,13;514,34;NA;NA;NA;NA;NA;NA;"";19,5;55,7;3;1,1;TRUE;1,08;-3,1;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";9;NA;28,1;NA;24,9;22,9;90,8;NA;NA;66,9;20,51;"FAIL";"Backwardation";"20260420 23:15";4;FALSE;FALSE;FALSE;""
"UNH";"Healthcare";"XLV";323,48;2,54;10;"SKIP";324,13;284,56;423,06;2;"SKIP";322,83;290,3;404,16;7;4;3;1;0,956;1,11;"S:4/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";47,7;71,8;4;12,5;TRUE;1,95;15,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260421";0;NA;43,7;NA;38,3;28,4;83,8;NA;NA;19,4;43,23;"FAIL";"Backwardation";"20260323 09:36";10;FALSE;FALSE;FALSE;""
"EW";"Healthcare";"XLV";81,44;2,58;9;"SKIP";81,6;80,54;84,27;4;"SKIP";81,28;82,16;79,06;4;2;2;0,659;0,967;1,13;"S:2/6 BK:2/4 | S1:+ S2:- S3:- S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:- BK4:-";21,2;53,1;15,2;0,1;TRUE;2,72;-2,7;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260423";2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"ABBV";"Healthcare";"XLV";203,71;2,67;3;"SKIP";204,12;216,61;172,9;8;"SKIP";203,3;220,98;159,11;2;2;0;0,53;0,912;0,92;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";16,9;38,1;-1,9;-6,9;FALSE;0,51;-2,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";8;NA;34,2;NA;30,3;25,9;96,9;NA;NA;68,5;27,73;"FAIL";"Backwardation";"20260421 07:28";8;FALSE;FALSE;FALSE;""
"ABT";"Healthcare";"XLV";96;2,59;3;"SKIP";96,19;106,65;70,05;8;"SKIP";95,81;108,8;63,32;1;1;0;0,577;0,976;0,86;"S:1/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:- | BK1:- BK2:- BK3:- BK4:-";48;29,3;-4;-10,9;FALSE;0,91;-10,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260716";86;NA;25,6;NA;26,6;27,3;84,8;NA;NA;77,7;-6,4;"PASS";"Contango";"20260421 07:30";8;FALSE;TRUE;FALSE;""
"BSX";"Healthcare";"XLV";60,99;3,36;4;"SKIP";61,11;68,91;41,61;8;"SKIP";60,87;70,31;37,27;1;0;1;0,652;1,042;1,04;"S:0/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:+ BK3:- BK4:-";31,6;33,9;-2,1;-12,4;FALSE;1,35;-13,7;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260422";1;NA;43,2;NA;38,1;39,4;92,5;NA;NA;79;9,16;"FAIL";"Backwardation";"20260421 09:01";8;FALSE;FALSE;FALSE;""
"DXCM";"Healthcare";"XLV";64,62;3,49;3;"SKIP";64,75;66,73;59,8;8;"SKIP";64,49;68,08;55,53;2;2;0;0,549;0,899;0,94;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";26;49,3;9,1;-4,1;FALSE;0,46;-4,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"JNJ";"Healthcare";"XLV";230,69;2,01;4;"SKIP";231,15;238,76;212,12;8;"SKIP";230,23;243,59;196,83;2;2;0;0,797;0,89;1,06;"S:2/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";21,7;33,8;-11,5;-4,3;FALSE;0,48;-3,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260715";85;NA;22,3;NA;24,1;20,8;86,5;NA;NA;87,7;6,78;"PARTIAL";"Contango";"20260420 23:05";8;FALSE;TRUE;FALSE;""
"PFE";"Healthcare";"XLV";27,52;2,02;8;"SKIP";27,58;26,97;29,08;2;"SKIP";27,46;27,52;27,33;6;5;1;0,906;0,876;0,72;"S:5/6 BK:1/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:- BK3:- BK4:-";16,3;52,7;2,3;1;TRUE;1,06;0,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";14;NA;26,6;NA;26,1;23,7;79,8;NA;NA;39;11,35;"FAIL";"Backwardation";"20260420 23:31";8;FALSE;FALSE;FALSE;""
"BMY";"Healthcare";"XLV";59,13;2,33;7;"SKIP";59,25;59,25;59,24;3;"SKIP";59,01;60,45;55,42;5;4;1;0,898;0,79;0,77;"S:4/6 BK:1/4 | S1:- S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:- BK3:- BK4:-";15,6;50,2;5,2;-1,2;TRUE;1,04;1,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";9;NA;32,5;NA;29,8;23,7;72,3;NA;NA;27,4;31,44;"FAIL";"Backwardation";"20260421 08:57";7;FALSE;FALSE;FALSE;""
"DHR";"Healthcare";"XLV";195,5;2,45;7;"SKIP";195,89;196,99;193,14;4;"SKIP";195,11;200,97;180,45;7;4;3;0,616;0,94;1,38;"S:4/6 BK:3/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:+ BK4:+";17,1;51;-1,1;-1,7;TRUE;1,27;1,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260421";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"MRK";"Healthcare";"XLV";117,1;2,48;5;"SKIP";117,33;117,89;115,95;7;"SKIP";116,87;120,27;108,35;3;3;0;0,804;0,883;0,81;"S:3/6 BK:0/4 | S1:- S2:+ S3:+ S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";17,2;45,9;-7,5;-1,7;FALSE;0,34;1,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";9;NA;32,7;NA;30;24,4;76,9;NA;NA;26,3;29,11;"FAIL";"Backwardation";"20260420 23:17";7;FALSE;FALSE;FALSE;""
"ISRG";"Healthcare";"XLV";465,6;2,62;5;"SKIP";466,53;474,74;446,02;6;"SKIP";464,67;484,33;415,52;4;2;2;0,643;1,018;1,34;"S:2/6 BK:2/4 | S1:- S2:- S3:- S4:+ S5:+ S6:- | BK1:- BK2:+ BK3:- BK4:+";18,6;48,2;5,5;-2,9;TRUE;1,61;-4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260421";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"AMGN";"Healthcare";"XLV";350,16;2,23;5;"SKIP";350,86;359,63;328,95;5;"SKIP";349,46;366,89;305,88;3;3;0;0,434;0,921;0,85;"S:3/6 BK:0/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";15,3;46,7;1,3;-3,6;TRUE;1,1;-0,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";9;NA;31,9;NA;29,5;23,9;86,2;NA;NA;32,1;28,95;"FAIL";"Backwardation";"20260421 08:39";5;FALSE;FALSE;FALSE;""
"TMO";"Healthcare";"XLV";526,02;2,67;NA;"SKIP";NA;NA;NA;3;"SKIP";524,97;507,95;567,52;NA;NA;NA;NA;NA;NA;"";20,9;60,2;1;4,6;TRUE;1,99;9,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260423";2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;3;FALSE;FALSE;FALSE;""
"AI";"Industrial";"XLI";9,38;5,89;9;"WATCH";9,4;9,14;10,04;4;"SKIP";9,36;9,33;9,44;6;4;2;0,793;0,776;0,56;"S:4/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:- BK3:+ BK4:-";21,3;56,8;12,6;1,6;TRUE;0,76;3,2;"";TRUE;FALSE;"SKIP";FALSE;"none";-29,5;"fails: stage2, RS<=bench, no pullback";NA;NA;NA;18,1;NA;19,2;22;56;NA;NA;84,4;-19,28;"PASS";"Contango";"20260421 07:39";9;TRUE;TRUE;TRUE;""
"AME";"Industrial";"XLI";236,82;2,31;9;"WATCH";237,29;223,66;271,37;2;"SKIP";236,35;228,18;256,76;7;5;2;0,895;0,814;0,6;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";29,1;65,9;-0,6;4,8;TRUE;1,54;5,5;"";TRUE;FALSE;"SKIP";FALSE;"none";6,51;"fails: no pullback";"20260430";9;NA;30,1;NA;27,4;26,9;95,5;NA;NA;74,2;11,33;"FAIL";"Backwardation";"20260421 08:38";9;TRUE;FALSE;FALSE;""
"AMRZ";"Industrial";"XLI";58,2;3;9;"WATCH";58,32;57,88;59,41;3;"SKIP";58,08;59,05;55,68;7;5;2;0,499;0,742;1,14;"S:5/6 BK:2/4 | S1:- S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:+ BK4:-";20,1;53,8;-5;-0,4;TRUE;2,55;3,2;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";5,36;"fails: stage2";"20260429";8;NA;42,6;NA;36,6;39,9;86,6;NA;NA;69,1;6,59;"FAIL";"Backwardation";"20260421 08:41";9;TRUE;FALSE;FALSE;""
"EMR";"Industrial";"XLI";146,77;2,84;9;"WATCH";147,06;139,8;165,23;3;"SKIP";146,48;142,62;156,11;7;4;3;0,82;0,932;0,73;"S:4/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";26,4;62,9;0,6;3,9;TRUE;2,65;7;"";TRUE;FALSE;"SKIP";FALSE;"none";-3,53;"fails: RS<=bench, no pullback";"20260505";14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"ETN";"Industrial";"XLI";407,57;3,02;9;"WATCH";408,39;368,96;506,95;2;"SKIP";406,75;376,41;482,61;7;5;2;0,948;0,859;1,1;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";21,2;66,6;-1,6;9,4;TRUE;2,65;6,7;"";TRUE;FALSE;"SKIP";FALSE;"none";16,13;"fails: stage2, no pullback";"20260505";14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"UPS";"Industrial";"XLI";106,44;2,31;9;"WATCH";106,65;104,73;111,46;3;"SKIP";106,23;106,84;104,68;7;4;3;0,586;1,039;0,85;"S:4/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:+ S6:- | BK1:+ BK2:+ BK3:+ BK4:-";22,8;65,8;12,5;0,6;TRUE;9,33;2,7;"";TRUE;FALSE;"SKIP";FALSE;"none";-4,06;"fails: stage2, RS<=bench, no pullback";"20260428";7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
