"Ticker";"Sector";"Sector_ETF";"Price";"ATR_pct";"Long_Score";"Long_Signal";"Long_Entry";"Long_Stop";"Long_Target";"Short_Score";"Short_Signal";"Short_Entry";"Short_Stop";"Short_Target";"BOT_Score";"BOT_Setup";"BOT_Breakout";"BOT_Squeeze";"BOT_VolDec";"BOT_VolSurge";"BOT_Flags";"ADX10";"RSI14";"RSI_slope";"MA50_dist";"OBV_rising";"UpDn_ratio";"RS_vs_ETF";"Macro_Note";"Sector_Long_Gate";"Sector_Short_Gate";"Best_Signal";"Trend_Passes";"Pullback";"RS_3m";"Trend_Reason";"NextEarnings";"EarningsInDays";"IV15";"IV30";"IV90";"IV180";"RV30";"IVP";"IVR";"IVP_2y";"RVP";"VRP";"Optionality";"TermStr";"Vol_Date";"Composite";"Gate_Tech";"Gate_Opt";"All_Gates";"Rank"
"STNG";"Energy";"XLE";78,37;3,95;9;"SKIP";78,53;73,1;92,1;2;"SKIP";78,21;74,58;87,31;9;6;3;0,395;0,863;0,68;"S:6/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";16,6;59,4;5,6;6,1;TRUE;3,29;13,6;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260430";3;NA;46,8;NA;48,5;40,2;77,7;NA;NA;63,1;15,21;"FAIL";"Contango";"20260323 09:34";9;FALSE;FALSE;FALSE;""
"CVX";"Energy";"XLE";185,21;2,79;4;"SKIP";185,58;190,34;173,67;8;"WATCH";184,84;194,19;161,47;2;2;0;1;0,939;0,81;"S:2/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";27,4;41,2;3,3;-3,7;FALSE;0,81;-3,3;"";FALSE;TRUE;"SKIP";FALSE;"none";7,51;"fails: stage2, HH/HL, no pullback";"20260501";4;NA;29,9;NA;26,9;35,7;93,4;NA;NA;90,9;-17,71;"PARTIAL";"Backwardation";"20260421 09:21";8;TRUE;TRUE;TRUE;""
"FANG";"Energy";"XLE";194,79;3,36;8;"SKIP";195,18;182,63;226,56;3;"SKIP";194,4;186,32;214,61;5;3;2;0,917;0,978;0,51;"S:3/6 BK:2/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:- | BK1:+ BK2:- BK3:+ BK4:-";17,7;58,6;18,5;5,6;FALSE;1,07;3,9;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260504";7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"XOM";"Energy";"XLE";148,91;3,11;4;"SKIP";149,21;152,99;139,75;8;"WATCH";148,61;156,08;129,94;1;0;1;1;0,986;0,61;"S:0/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:+ BK3:- BK4:-";23,3;41,7;5,3;-3,6;FALSE;1,23;-2,4;"";FALSE;TRUE;"SKIP";FALSE;"none";7,37;"fails: stage2, no pullback";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"EOG";"Energy";"XLE";133,13;3;6;"WATCH";133,4;131,83;137,3;5;"WATCH";132,86;134,5;128,78;4;3;1;0,878;0,818;0,68;"S:3/6 BK:1/4 | S1:- S2:+ S3:- S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";20;46,6;9,4;0;TRUE;1,67;-2,2;"";FALSE;TRUE;"SKIP";FALSE;"none";20,66;"fails: stage2, no pullback";"20260505";8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;TRUE;FALSE;FALSE;""
"OXY";"Energy";"XLE";57,12;3,75;6;"WATCH";57,23;55,93;60,49;6;"WATCH";57,01;57,06;56,87;4;3;1;0,994;0,925;0,46;"S:3/6 BK:1/4 | S1:+ S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";24,6;48,3;11,5;1,1;FALSE;1,71;-3,7;"";FALSE;TRUE;"SKIP";FALSE;"none";26,99;"fails: no pullback";"20260505";8;NA;40;NA;36,8;56,8;88,7;NA;NA;94;-34,94;"FAIL";"Backwardation";"20260420 23:30";7;TRUE;FALSE;FALSE;""
"PSX";"Energy";"XLE";162,85;3,27;5;"WATCH";163,18;164,63;159,55;7;"WATCH";162,52;167,95;148,96;3;2;1;0,905;0,916;0,81;"S:2/6 BK:1/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";32,8;46,9;10,4;-2,1;FALSE;1,34;-3,9;"";FALSE;TRUE;"SKIP";FALSE;"none";12,94;"fails: stage2, HH/HL, no pullback";"20260429";2;NA;36;NA;33,9;40,3;85,2;NA;NA;88;-11,18;"PARTIAL";"Backwardation";"20260420 23:34";7;TRUE;TRUE;TRUE;""
"VLO";"Energy";"XLE";235,85;3,81;7;"SKIP";236,32;225,33;263,8;3;"SKIP";235,38;229,88;249,12;5;4;1;0,737;0,877;0,5;"S:4/6 BK:1/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:+ | BK1:+ BK2:- BK3:- BK4:-";18,6;51,3;8,8;3,6;FALSE;1,01;2,6;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260430";3;NA;42,3;NA;42,5;40,6;89,2;NA;NA;72,9;3,96;"FAIL";"Contango";"20260326 01:03";7;FALSE;FALSE;FALSE;""
"WMB";"Energy";"XLE";72,18;2,24;7;"SKIP";72,32;72,28;72,44;4;"SKIP";72,04;73,74;67,78;5;3;2;0,801;0,942;0,69;"S:3/6 BK:2/4 | S1:- S2:+ S3:+ S4:- S5:- S6:+ | BK1:+ BK2:+ BK3:- BK4:-";19,5;51,2;8,6;-1,1;FALSE;1,13;5;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260504";7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"XOP";"Energy";"XLE";168,05;3,1;6;"WATCH";168,39;164,02;179,3;5;"WATCH";167,71;167,33;168,67;4;3;1;0,883;0,876;0,73;"S:3/6 BK:1/4 | S1:+ S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";19,6;49,6;10,7;1,4;FALSE;1,29;-1,8;"";FALSE;TRUE;"SKIP";FALSE;"none";21,61;"fails: no pullback";NA;NA;NA;37,4;NA;34,8;34;88;NA;NA;83,3;9,62;"FAIL";"Backwardation";"20260324 08:26";7;TRUE;FALSE;FALSE;""
"COP";"Energy";"XLE";121,76;3,32;6;"WATCH";122;119,42;128,47;5;"WATCH";121,52;121,83;120,74;5;3;2;0,954;0,895;1,23;"S:3/6 BK:2/4 | S1:+ S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:+";19,6;48,9;11;0,9;FALSE;1,57;-1,1;"";FALSE;TRUE;"SKIP";FALSE;"none";20,62;"fails: no pullback";"20260430";3;NA;34,3;NA;30,9;42,6;84;NA;NA;88,5;-21,55;"PARTIAL";"Backwardation";"20260421 09:16";6;TRUE;TRUE;TRUE;""
"MPC";"Energy";"XLE";224,14;3,46;6;"WATCH";224,59;219,89;236,33;5;"WATCH";223,69;224,34;222,08;4;3;1;0,69;0,858;0,68;"S:3/6 BK:1/4 | S1:+ S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";19,5;48,8;10,4;0,9;FALSE;1,18;-2,2;"";FALSE;TRUE;"SKIP";FALSE;"none";26,84;"fails: HH/HL, no pullback";"20260505";8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;TRUE;FALSE;FALSE;""
"RIG";"Energy";"XLE";6,11;4,54;5;"WATCH";6,12;6,3;5,67;6;"WATCH";6,1;6,43;5,27;3;2;1;1;0,754;1,08;"S:2/6 BK:1/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";17,4;45,2;5,3;-4;FALSE;1,16;-3,8;"";FALSE;TRUE;"SKIP";FALSE;"none";21,38;"fails: stage2, no pullback";"20260504";7;NA;54,5;NA;50,9;51,8;17,5;NA;NA;26,7;5,01;"FAIL";"Backwardation";"20260420 19:13";6;TRUE;FALSE;FALSE;""
"CFG";"Financial";"XLF";63,79;2,51;9;"WATCH";63,92;60,75;71,83;3;"SKIP";63,66;61,98;67,87;4;3;1;0,857;0,968;0,78;"S:3/6 BK:1/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:- | BK1:- BK2:+ BK3:- BK4:-";26,9;55,1;-8,4;4;TRUE;1,4;4,1;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-1,03;"fails: RS<=bench";"20260716";80;NA;25,6;NA;28,4;32,4;22,2;NA;NA;72,2;-23,7;"PASS";"Contango";"20260421 09:10";9;TRUE;TRUE;TRUE;""
"FITB";"Financial";"XLF";49,66;2,46;9;"WATCH";49,76;47,97;54,23;3;"SKIP";49,56;48,94;51,12;6;4;2;0,844;0,814;0,59;"S:4/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";31,5;54,8;-9;2,5;TRUE;1,8;4,5;"";TRUE;FALSE;"SKIP";FALSE;"strong (near SMA20 + RSI retraced)";-4,71;"fails: RS<=bench";"20260717";81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"PNC";"Financial";"XLF";219,86;2,36;9;"WATCH";220,3;212,96;238,64;3;"SKIP";219,42;217,26;224,81;5;4;1;0,902;0,902;0,76;"S:4/6 BK:1/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";28;52,7;-12,6;2,2;TRUE;1,72;2,2;"";TRUE;FALSE;"SKIP";FALSE;"strong (near SMA20 + RSI retraced)";-3,46;"fails: RS<=bench";"20260715";79;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"SCHW";"Financial";"XLF";88,5;3,12;3;"SKIP";88,68;93,18;77,41;9;"SKIP";88,32;95,06;71,47;0;0;0;1;1,092;0,98;"S:0/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";25,1;36,7;-6,9;-6;FALSE;0,41;-11,2;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260716";80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"WFC";"Financial";"XLF";79,42;2,62;3;"SKIP";79,58;80,66;76,87;9;"SKIP";79,26;82,29;71,69;1;1;0;0,806;0,917;0,96;"S:1/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";14,1;43,3;-6;-2,5;FALSE;0,59;-4,3;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260714";78;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"AIG";"Financial";"XLF";75,14;2,11;6;"WATCH";75,29;76,56;72,11;7;"TRADE";74,99;78,11;67,19;4;3;1;0,77;0,82;1,11;"S:3/6 BK:1/4 | S1:- S2:+ S3:- S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";26,2;42,1;-17,6;-2,8;TRUE;1,16;-3,7;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-1,23;"fails: stage2, RS<=bench";"20260430";3;NA;28,2;NA;26;21,1;80,6;NA;NA;47;29,08;"FAIL";"Backwardation";"20260421 08:29";8;TRUE;FALSE;FALSE;""
"COF";"Financial";"XLF";191,39;3,19;4;"SKIP";191,77;190,28;195,52;8;"SKIP";191,01;194,12;183,23;2;2;0;1;0,849;1,13;"S:2/6 BK:0/4 | S1:- S2:- S3:+ S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";26,1;46,5;-19;-0,4;FALSE;0,6;0,3;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260721";85;NA;37,6;NA;34,3;37,3;80,5;NA;NA;64,3;0,85;"FAIL";"Backwardation";"20260421 09:14";8;FALSE;FALSE;FALSE;""
"JPM";"Financial";"XLF";308,28;2,07;8;"WATCH";308,9;295,97;341,22;3;"SKIP";307,66;301,95;321,96;4;4;0;0,936;0,879;0,59;"S:4/6 BK:0/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";28,1;54,7;-6,6;3,1;TRUE;1,08;0,9;"";TRUE;FALSE;"SKIP";FALSE;"strong (near SMA20 + RSI retraced)";-0,66;"fails: RS<=bench";"20260714";78;NA;22,5;NA;25,3;29,2;38,6;NA;NA;78,1;-25,97;"PASS";"Contango";"20260420 23:07";8;TRUE;TRUE;TRUE;""
"KRE";"Financial";"XLF";68,89;2,02;8;"WATCH";69,03;66,52;75,3;4;"SKIP";68,75;67,86;70,97;4;4;0;0,854;0,746;1,07;"S:4/6 BK:0/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";31,1;55;-12,6;2,5;TRUE;0,76;2;"";TRUE;FALSE;"SKIP";FALSE;"strong (near SMA20 + RSI retraced)";-1,65;"fails: HH/HL, RS<=bench";NA;NA;NA;27;NA;27,7;28,8;50;NA;NA;75,3;-6,64;"PASS";"Contango";"20260420 23:11";8;TRUE;TRUE;TRUE;""
"TFC";"Financial";"XLF";50,73;2,27;8;"WATCH";50,83;47,79;58,43;3;"SKIP";50,63;48,76;55,3;5;3;2;0,884;1,003;0,77;"S:3/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:- | BK1:- BK2:+ BK3:+ BK4:-";39,9;62,3;-3;5,1;TRUE;1,61;8;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-1,99;"fails: HH/HL, RS<=bench";"20260717";81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"USB";"Financial";"XLF";55,58;2,34;8;"WATCH";55,69;53,81;60,4;4;"SKIP";55,47;54,89;56,9;4;4;0;0,977;0,93;0,65;"S:4/6 BK:0/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";21,8;53,9;-10,9;2,3;TRUE;0,81;2,9;"";TRUE;FALSE;"SKIP";FALSE;"strong (near SMA20 + RSI retraced)";-3,51;"fails: RS<=bench";"20260716";80;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"AXP";"Financial";"XLF";314,08;2,79;7;"WATCH";314,71;311,41;322,96;5;"WATCH";313,45;317,7;302,84;4;3;1;0,989;0,785;1,01;"S:3/6 BK:1/4 | S1:- S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";31,5;46,8;-18,7;-0,2;TRUE;1,12;0,1;"";TRUE;FALSE;"SKIP";FALSE;"strong (near SMA20 + RSI retraced)";-16,6;"fails: stage2, HH/HL, RS<=bench";"20260724";88;NA;32,1;NA;30,6;30,6;77,7;NA;NA;72,6;4,94;"FAIL";"Backwardation";"20260421 08:49";7;TRUE;FALSE;FALSE;""
"V";"Financial";"XLF";309,42;1,93;6;"WATCH";310,04;307,24;317,02;6;"WATCH";308,8;313,45;297,18;3;2;1;0,801;0,895;0,86;"S:2/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";17,6;49,7;-10,5;-0,3;TRUE;1,45;-3,6;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-8,87;"fails: stage2, HH/HL, RS<=bench";"20260428";1;NA;25,9;NA;26,9;23,8;82,8;NA;NA;73,4;8,3;"PARTIAL";"Contango";"20260324 08:24";7;TRUE;TRUE;TRUE;""
"MA";"Financial";"XLF";504,17;2,1;NA;"SKIP";NA;NA;NA;6;"SKIP";503,16;513,42;477,51;NA;NA;NA;NA;NA;NA;"";17,6;47,1;-12,1;-0,8;TRUE;1,08;-4,1;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";3;NA;28,1;NA;24,9;22,9;90,8;NA;NA;66,9;20,51;"FAIL";"Backwardation";"20260420 23:15";6;FALSE;FALSE;FALSE;""
"ABBV";"Healthcare";"XLV";198,71;2,59;3;"SKIP";199,11;214,93;159,56;9;"SKIP";198,31;219,27;145,92;2;2;0;0,583;0,942;1,16;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";21,3;34,1;-9,5;-8,5;FALSE;0,61;-4,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";2;NA;34,2;NA;30,3;25,9;96,9;NA;NA;68,5;27,73;"FAIL";"Backwardation";"20260421 07:28";9;FALSE;FALSE;FALSE;""
"ABT";"Healthcare";"XLV";91,13;2,66;3;"SKIP";91,31;105,07;56,92;9;"SKIP";90,95;107,19;50,33;1;1;0;0,565;1,051;1,07;"S:1/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:- | BK1:- BK2:- BK3:- BK4:-";55,9;24,5;-6,1;-14,1;FALSE;0,84;-11,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260716";80;NA;25,6;NA;26,6;27,3;84,8;NA;NA;77,7;-6,4;"PASS";"Contango";"20260421 07:30";9;FALSE;TRUE;FALSE;""
"DXCM";"Healthcare";"XLV";61,57;3,6;3;"SKIP";61,69;66,21;50,4;9;"SKIP";61,45;67,55;46,19;2;2;0;0,435;0,937;0,89;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";27,2;40,3;-6,6;-7,9;FALSE;0,44;-5,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"EW";"Healthcare";"XLV";84,15;2,82;9;"SKIP";84,32;80,8;93,11;2;"SKIP";83,98;82,43;87,86;8;4;4;0,748;1,075;2,21;"S:4/6 BK:4/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:+";16,8;59,6;8,2;3,1;TRUE;4,62;3,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260723";87;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"JNJ";"Healthcare";"XLV";227,5;2,03;3;"SKIP";227,96;237,82;203,28;9;"SKIP";227,04;242,63;188,08;1;1;0;0,839;0,92;0,8;"S:1/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";27,2;35,4;-3,6;-5,3;FALSE;0,26;-3,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260715";79;NA;22,3;NA;24,1;20,8;86,5;NA;NA;87,7;6,78;"PARTIAL";"Contango";"20260420 23:05";9;FALSE;TRUE;FALSE;""
"MRK";"Healthcare";"XLV";111,9;2,63;3;"SKIP";112,12;117,41;98,9;9;"SKIP";111,68;119,78;91,41;1;1;0;1;0,921;0,77;"S:1/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";24,7;37,9;-12,8;-5,6;FALSE;0,48;-4,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";3;NA;32,7;NA;30;24,4;76,9;NA;NA;26,3;29,11;"FAIL";"Backwardation";"20260420 23:17";9;FALSE;FALSE;FALSE;""
"TMO";"Healthcare";"XLV";469,71;3,6;3;"SKIP";470,65;494,29;411,54;9;"SKIP";468,77;504,28;380;2;1;1;1;0,928;1,36;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:+";25;37,2;-23,4;-5,9;FALSE;0,89;-2,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260722";86;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"UNH";"Healthcare";"XLV";354,92;2,75;9;"SKIP";355,63;290,58;518,24;2;"SKIP";354,21;296,46;498,6;7;4;3;1;1,042;0,92;"S:4/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";59,3;81,7;8,6;20,9;TRUE;5,83;33,5;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;43,7;NA;38,3;28,4;83,8;NA;NA;19,4;43,23;"FAIL";"Backwardation";"20260323 09:36";9;FALSE;FALSE;FALSE;""
"BSX";"Healthcare";"XLV";62,07;3,92;4;"SKIP";62,19;68;47,67;8;"SKIP";61,95;69,38;43,37;2;1;1;0,614;1,246;0,91;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:+ S6:- | BK1:- BK2:+ BK3:- BK4:-";25,7;42,4;0,4;-9,6;FALSE;1,68;-10,5;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;43,2;NA;38,1;39,4;92,5;NA;NA;79;9,16;"FAIL";"Backwardation";"20260421 09:01";8;FALSE;FALSE;FALSE;""
"DHR";"Healthcare";"XLV";177,25;3,16;3;"SKIP";177,6;194,25;136;8;"SKIP";176,9;198,17;123,71;1;0;1;0,715;1,044;1,42;"S:0/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:+";19,7;31,8;-18,2;-9,7;FALSE;0,47;-4,7;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260721";85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"ISRG";"Healthcare";"XLV";482,22;2,97;8;"SKIP";483,18;473,23;508,08;3;"SKIP";481,26;482,79;477,43;7;3;4;0,752;1,164;1,21;"S:3/6 BK:4/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:+";15,5;56;5,6;0,9;TRUE;1,41;4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260721";85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"PFE";"Healthcare";"XLV";27;2,07;3;"SKIP";27,05;26,94;27,34;8;"SKIP";26,95;27,48;25,6;2;1;1;0,929;0,897;1,25;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:+";18,3;47,2;-6;-0,8;FALSE;1,1;-1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";8;NA;26,6;NA;26,1;23,7;79,8;NA;NA;39;11,35;"FAIL";"Backwardation";"20260420 23:31";8;FALSE;FALSE;FALSE;""
"AMGN";"Healthcare";"XLV";344,55;2,17;4;"SKIP";345,24;357,5;314,59;7;"SKIP";343,86;364,72;291,71;2;2;0;0,434;0,951;0,9;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:+ S5:+ S6:- | BK1:- BK2:- BK3:- BK4:-";15,2;42,7;-8,9;-4,6;TRUE;1,08;-1,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";3;NA;31,9;NA;29,5;23,9;86,2;NA;NA;32,1;28,95;"FAIL";"Backwardation";"20260421 08:39";7;FALSE;FALSE;FALSE;""
"BMY";"Healthcare";"XLV";58,71;2,22;4;"SKIP";58,83;59,1;58,15;7;"SKIP";58,59;60,29;54,34;2;2;0;0,778;0,791;0,72;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";12,2;48,1;-7,1;-1,7;TRUE;1,04;-0,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";3;NA;32,5;NA;29,8;23,7;72,3;NA;NA;27,4;31,44;"FAIL";"Backwardation";"20260421 08:57";7;FALSE;FALSE;FALSE;""
"UNP";"Industrial";"XLI";268,7;2,22;11;"SKIP";269,24;249,59;318,35;2;"SKIP";268,16;254,64;301,98;7;4;3;0,851;1,003;1,13;"S:4/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";31,2;71,6;14,1;6,6;TRUE;1,62;5,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260723";87;NA;25,7;NA;24;21;82;NA;NA;48,8;19,88;"FAIL";"Backwardation";"20260421 11:49";11;FALSE;FALSE;FALSE;""
"ETN";"Industrial";"XLI";423,92;2,86;10;"SKIP";424,77;371,88;556,99;2;"SKIP";423,07;379,39;532,27;8;5;3;0,96;0,874;1,13;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";28,9;72,4;6,3;12,9;TRUE;1,72;11,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;10;FALSE;FALSE;FALSE;""
"FTV";"Industrial";"XLI";61,09;2,3;10;"SKIP";61,21;56,82;72,2;2;"SKIP";60,97;57,97;68,47;8;5;3;1;0,775;1,11;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";36,7;66;1,3;6,4;TRUE;1,72;4,5;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";3;NA;40,3;NA;NA;28,5;97,6;NA;NA;49,8;34,85;"FAIL";"NO DATA";"20260420 18:52";10;FALSE;FALSE;FALSE;""
"GE";"Industrial";"XLI";284,6;4,11;3;"SKIP";285,17;306,36;232,18;10;"SKIP";284,03;312,55;212,72;2;1;1;0,642;1,125;1,46;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:+ S6:- | BK1:- BK2:- BK3:- BK4:+";31,6;42,5;-7,8;-8;FALSE;0,79;-7,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260716";80;NA;39,7;NA;36,2;44,5;92,5;NA;NA;89,2;-11,32;"PARTIAL";"Backwardation";"20260420 22:58";10;FALSE;TRUE;FALSE;""
"AME";"Industrial";"XLI";232,95;2,27;9;"SKIP";233,42;223,63;257,89;3;"SKIP";232,48;228,14;243,33;6;5;1;0,895;0,77;0,93;"S:5/6 BK:1/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:+ BK4:-";22,9;57,3;-8,1;3,1;TRUE;0,66;3,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";3;NA;30,1;NA;27,4;26,9;95,5;NA;NA;74,2;11,33;"FAIL";"Backwardation";"20260421 08:38";9;FALSE;FALSE;FALSE;""
