"Ticker";"Sector";"Sector_ETF";"Price";"ATR_pct";"Long_Score";"Long_Signal";"Long_Entry";"Long_Stop";"Long_Target";"Short_Score";"Short_Signal";"Short_Entry";"Short_Stop";"Short_Target";"BOT_Score";"BOT_Setup";"BOT_Breakout";"BOT_Squeeze";"BOT_VolDec";"BOT_VolSurge";"BOT_Flags";"ADX10";"RSI14";"RSI_slope";"MA50_dist";"OBV_rising";"UpDn_ratio";"RS_vs_ETF";"Macro_Note";"Sector_Long_Gate";"Sector_Short_Gate";"Best_Signal";"Trend_Passes";"Pullback";"RS_3m";"Trend_Reason";"NextEarnings";"EarningsInDays";"IV15";"IV30";"IV90";"IV180";"RV30";"IVP";"IVR";"IVP_2y";"RVP";"VRP";"Optionality";"TermStr";"Vol_Date";"Composite";"Gate_Tech";"Gate_Opt";"All_Gates";"Rank"
"BKR";"Energy";"XLE";64,49;3,07;9;"SKIP";64,62;60,59;74,7;3;"SKIP";64,36;61,81;70,74;9;6;3;0,542;0,851;1,51;"S:6/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:- BK3:+ BK4:+";20;62,2;13,8;5,4;TRUE;0,66;8,9;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260721";88;NA;39,5;NA;36,5;35,6;87,5;NA;NA;77,8;10,37;"FAIL";"Backwardation";"20260421 08:56";9;FALSE;FALSE;FALSE;""
"COP";"Energy";"XLE";124,37;3,26;9;"SKIP";124,62;119,21;138,15;3;"SKIP";124,12;121,62;130,39;6;4;2;0,852;0,885;0,9;"S:4/6 BK:2/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:+ | BK1:+ BK2:+ BK3:- BK4:-";21,1;53,5;7,1;3,3;FALSE;1,59;2,4;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260430";6;NA;34,3;NA;30,9;42,6;84;NA;NA;88,5;-21,55;"PARTIAL";"Backwardation";"20260421 09:16";9;FALSE;TRUE;FALSE;""
"DVN";"Energy";"XLE";48,15;3,56;9;"SKIP";48,25;46,01;53,85;4;"SKIP";48,05;46,94;50,85;5;4;1;0,984;0,889;0,84;"S:4/6 BK:1/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:+ | BK1:+ BK2:- BK3:- BK4:-";23,1;55,5;13,8;3,6;FALSE;0,83;1,4;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260505";11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"FANG";"Energy";"XLE";195,59;3,44;9;"SKIP";195,98;182,12;230,64;3;"SKIP";195,2;185,8;218,7;6;3;3;0,848;0,992;0,74;"S:3/6 BK:3/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";19,6;59,9;11,4;6,3;FALSE;1,43;5,7;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260504";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"MPC";"Energy";"XLE";221,1;3,59;4;"SKIP";221,54;219,59;226,43;9;"WATCH";220,66;224,02;212,25;2;2;0;0,69;0,867;1;"S:2/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";20,9;45,8;-2;-0,3;FALSE;0,82;-2,4;"";FALSE;TRUE;"SKIP";FALSE;"none";23,28;"fails: stage2, HH/HL, no pullback";"20260505";11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"PSX";"Energy";"XLE";159,53;3,43;4;"SKIP";159,85;164,6;147,97;9;"WATCH";159,21;167,92;137,43;2;2;0;0,893;0,931;0,75;"S:2/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";33,9;42;-1,3;-4;FALSE;0,87;-6,1;"";FALSE;TRUE;"SKIP";FALSE;"none";9,92;"fails: stage2, HH/HL, no pullback";"20260429";5;NA;36;NA;33,9;40,3;85,2;NA;NA;88;-11,18;"PARTIAL";"Backwardation";"20260420 23:34";9;TRUE;TRUE;TRUE;""
"STNG";"Energy";"XLE";77,2;4,11;9;"SKIP";77,35;72,93;88,41;2;"SKIP";77,05;74,4;83,65;9;6;3;0,386;0,876;0,8;"S:6/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";16,2;57;6;4,8;TRUE;1,92;12,6;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260430";6;NA;46,8;NA;48,5;40,2;77,7;NA;NA;63,1;15,21;"FAIL";"Contango";"20260323 09:34";9;FALSE;FALSE;FALSE;""
"TNK";"Energy";"XLE";73,8;4,42;9;"SKIP";73,95;71,84;79,22;3;"SKIP";73,65;73,29;74,56;7;6;1;0,506;0,901;0,8;"S:6/6 BK:1/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";22,8;51,2;-2,4;1,7;TRUE;1,46;10,8;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260506";12;NA;51;NA;45,1;43,7;88,4;NA;NA;86,4;15,32;"FAIL";"Backwardation";"20260420 19:19";9;FALSE;FALSE;FALSE;""
"CVX";"Energy";"XLE";187,6;2,79;4;"SKIP";187,98;190,36;182,03;8;"WATCH";187,22;194,2;169,78;2;2;0;1;0,943;0,56;"S:2/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";27,3;44,2;2,1;-2,4;FALSE;0,79;-2,6;"";FALSE;TRUE;"SKIP";FALSE;"none";9,74;"fails: stage2, HH/HL, no pullback";"20260501";7;NA;29,9;NA;26,9;35,7;93,4;NA;NA;90,9;-17,71;"PARTIAL";"Backwardation";"20260421 09:21";8;TRUE;TRUE;TRUE;""
"NLR";"Energy";"XLE";146,35;3,65;8;"SKIP";146,64;138,96;165,84;2;"SKIP";146,06;141,77;156,77;8;5;3;0,868;0,928;1,38;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:+";15,6;58;-3,3;4,3;TRUE;3,46;13,2;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;NA;NA;NA;38,6;NA;43,3;39,2;50;NA;NA;44,6;-1,54;"PASS";"Contango";"20260420 19:07";8;FALSE;TRUE;FALSE;""
"OXY";"Energy";"XLE";57,83;3,82;7;"TRADE";57,95;55,74;63,47;6;"WATCH";57,71;56,86;59,84;4;2;2;0,878;0,956;0,56;"S:2/6 BK:2/4 | S1:+ S2:+ S3:- S4:- S5:- S6:- | BK1:+ BK2:+ BK3:- BK4:-";26,4;50,5;5,8;2,7;FALSE;1,62;-0,6;"";FALSE;TRUE;"SKIP";FALSE;"none";28,35;"fails: no pullback";"20260505";11;NA;40;NA;36,8;56,8;88,7;NA;NA;94;-34,94;"FAIL";"Backwardation";"20260420 23:30";8;TRUE;FALSE;FALSE;""
"XOM";"Energy";"XLE";150,53;3,13;4;"SKIP";150,83;153,12;145,1;8;"WATCH";150,23;156,22;135,26;1;0;1;1;0,988;0,57;"S:0/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:+ BK3:- BK4:-";23,6;44,1;1;-2,7;FALSE;1,12;-1,9;"";FALSE;TRUE;"SKIP";FALSE;"none";8,74;"fails: stage2, no pullback";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"EOG";"Energy";"XLE";133,87;3,1;7;"TRADE";134,14;131,54;140,63;5;"WATCH";133,6;134,2;132,12;5;4;1;0,846;0,821;1,03;"S:4/6 BK:1/4 | S1:+ S2:+ S3:- S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";21;48;2,6;0,8;TRUE;1,66;-0,6;"";FALSE;TRUE;"SKIP";FALSE;"none";20,79;"fails: no pullback";"20260505";11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;TRUE;FALSE;FALSE;""
"RIG";"Energy";"XLE";6,06;4,72;4;"SKIP";6,07;6,3;5,5;7;"WATCH";6,05;6,43;5,1;2;2;0;1;0,717;0,86;"S:2/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";18,9;43,7;-4,7;-4,8;FALSE;0,78;-4,6;"";FALSE;TRUE;"SKIP";FALSE;"none";22,68;"fails: stage2, no pullback";"20260504";10;NA;54,5;NA;50,9;51,8;17,5;NA;NA;26,7;5,01;"FAIL";"Backwardation";"20260420 19:13";7;TRUE;FALSE;FALSE;""
"VLO";"Energy";"XLE";233,83;4,01;6;"WATCH";234,3;224,7;258,3;5;"WATCH";233,36;229,24;243,67;4;4;0;0,71;0,904;0,68;"S:4/6 BK:0/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";19,6;49,7;-5,1;3;FALSE;1,1;5,6;"";FALSE;TRUE;"SKIP";FALSE;"none";22,19;"fails: HH/HL, no pullback";"20260430";6;NA;42,3;NA;42,5;40,6;89,2;NA;NA;72,9;3,96;"FAIL";"Contango";"20260326 01:03";7;TRUE;FALSE;FALSE;""
"WMB";"Energy";"XLE";71,65;2,29;5;"WATCH";71,79;72,26;70,63;6;"WATCH";71,51;73,72;65,98;3;3;0;0,801;0,924;0,96;"S:3/6 BK:0/4 | S1:- S2:+ S3:+ S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";19,3;47,8;7,1;-1,8;FALSE;0,79;3;"";FALSE;TRUE;"SKIP";FALSE;"at SMA20";7,51;"fails: stage2, HH/HL";"20260504";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;TRUE;FALSE;FALSE;""
"AXP";"Financial";"XLF";318,55;2,81;9;"WATCH";319,19;312,2;336,66;3;"SKIP";317,91;318,5;316,43;6;4;2;0,989;0,782;1,55;"S:4/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:+";34,7;50,4;-11,2;1;TRUE;1,2;1,1;"";TRUE;FALSE;"SKIP";FALSE;"strong (near SMA20 + RSI retraced)";-14,72;"fails: stage2, RS<=bench";"20260724";91;NA;32,1;NA;30,6;30,6;77,7;NA;NA;72,6;4,94;"FAIL";"Backwardation";"20260421 08:49";9;TRUE;FALSE;FALSE;""
"FITB";"Financial";"XLF";50,89;2,34;9;"WATCH";50,99;48,06;58,32;3;"SKIP";50,79;49,03;55,18;7;4;3;0,776;0,82;0,69;"S:4/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";33,7;64,1;4,1;4,8;TRUE;1,6;6,1;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-2,49;"fails: RS<=bench";"20260717";84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"SCHW";"Financial";"XLF";88,92;3,21;3;"SKIP";89,1;93,32;78,54;9;"SKIP";88,74;95,21;72,58;1;0;1;1;1,045;1,53;"S:0/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:+";23,3;37,4;-6,8;-5,7;FALSE;0,42;-11,4;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260716";83;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"TFC";"Financial";"XLF";51,4;2,26;9;"WATCH";51,5;47,86;60,61;3;"SKIP";51,3;48,83;57,48;6;3;3;0,868;1,005;0,85;"S:3/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";39,6;68,4;8,4;6,3;TRUE;1,51;8,3;"";TRUE;FALSE;"SKIP";FALSE;"none";0,9;"fails: no pullback";"20260717";84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"USB";"Financial";"XLF";56,63;2,28;9;"WATCH";56,74;53,87;63,92;4;"SKIP";56,52;54,96;60,4;6;4;2;0,97;0,921;0,64;"S:4/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:- BK3:+ BK4:-";23,9;62;3,7;4,1;TRUE;0,79;4,1;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-0,7;"fails: RS<=bench";"20260716";83;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"WFC";"Financial";"XLF";80,51;2,67;3;"SKIP";80,67;80,85;80,23;9;"SKIP";80,35;82,48;75,02;1;1;0;0,714;0,917;0,87;"S:1/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";14;46,6;-2,3;-1,4;FALSE;0,63;-4,7;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260714";81;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"MA";"Financial";"XLF";502,38;2,11;NA;"SKIP";NA;NA;NA;8;"SKIP";501,38;514,1;469,57;NA;NA;NA;NA;NA;NA;"";16,9;45,8;-12;-1,3;FALSE;0,75;-5,1;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";6;NA;28,1;NA;24,9;22,9;90,8;NA;NA;66,9;20,51;"FAIL";"Backwardation";"20260420 23:15";8;FALSE;FALSE;FALSE;""
"AIG";"Financial";"XLF";76,33;2,06;6;"WATCH";76,48;76,63;76,12;6;"WATCH";76,18;78,18;71,18;4;3;1;0,77;0,803;1,17;"S:3/6 BK:1/4 | S1:- S2:+ S3:- S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:-";25,7;47,3;-10,6;-1,4;TRUE;1,26;-3,8;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";2,76;"fails: stage2";"20260430";6;NA;28,2;NA;26;21,1;80,6;NA;NA;47;29,08;"FAIL";"Backwardation";"20260421 08:29";7;TRUE;FALSE;FALSE;""
"COF";"Financial";"XLF";196,63;3,12;7;"WATCH";197,02;190,73;212,75;5;"WATCH";196,24;194,58;200,37;3;3;0;0,996;0,833;0,86;"S:3/6 BK:0/4 | S1:+ S2:- S3:+ S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";28,5;52,3;-8,5;2,1;FALSE;0,67;1,2;"";TRUE;FALSE;"SKIP";FALSE;"strong (near SMA20 + RSI retraced)";-12,3;"fails: stage2, RS<=bench";"20260721";88;NA;37,6;NA;34,3;37,3;80,5;NA;NA;64,3;0,85;"FAIL";"Backwardation";"20260421 09:14";7;TRUE;FALSE;FALSE;""
"V";"Financial";"XLF";308,88;1,95;5;"WATCH";309,5;307,64;314,15;6;"WATCH";308,26;313,85;294,29;2;2;0;0,801;0,902;1,1;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";17,2;49;-9,3;-0,6;TRUE;1,02;-3,7;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-8,09;"fails: stage2, RS<=bench";"20260428";4;NA;25,9;NA;26,9;23,8;82,8;NA;NA;73,4;8,3;"PARTIAL";"Contango";"20260324 08:24";6;TRUE;TRUE;TRUE;""
"JNJ";"Healthcare";"XLV";230,65;2,04;3;"SKIP";231,11;238,09;213,67;10;"SKIP";230,19;242,9;198,41;1;1;0;0,839;0,913;0,94;"S:1/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";27,2;39,5;-0,1;-4,1;FALSE;0,26;-3,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260715";82;NA;22,3;NA;24,1;20,8;86,5;NA;NA;87,7;6,78;"PARTIAL";"Contango";"20260420 23:05";10;FALSE;TRUE;FALSE;""
"MRK";"Healthcare";"XLV";114,62;2,56;3;"SKIP";114,85;117,56;108,07;9;"SKIP";114,39;119,93;100,53;1;1;0;1;0,912;0,75;"S:1/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";23,2;42,8;2,8;-3,5;FALSE;0,46;-4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";6;NA;32,7;NA;30;24,4;76,9;NA;NA;26,3;29,11;"FAIL";"Backwardation";"20260420 23:17";9;FALSE;FALSE;FALSE;""
"TMO";"Healthcare";"XLV";466,7;3,73;3;"SKIP";467,63;495,43;398,14;9;"SKIP";465,77;505,44;366,58;2;1;1;1;0,889;2,99;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:+";23;35,7;-20,7;-6,7;FALSE;0,61;-4,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260722";89;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"UNH";"Healthcare";"XLV";354,56;2,81;9;"SKIP";355,27;289,08;520,74;2;"SKIP";353,85;294,92;501,18;7;4;3;1;1,034;0,79;"S:4/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";56,8;81,6;12,2;21,4;TRUE;3,81;31,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;43,7;NA;38,3;28,4;83,8;NA;NA;19,4;43,23;"FAIL";"Backwardation";"20260323 09:36";9;FALSE;FALSE;FALSE;""
"ABBV";"Healthcare";"XLV";200,95;2,61;3;"SKIP";201,35;215,37;166,32;8;"SKIP";200,55;219,72;152,62;2;2;0;0,553;0,919;1,17;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";19,5;36,4;-8;-7,6;FALSE;0,65;-3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";5;NA;34,2;NA;30,3;25,9;96,9;NA;NA;68,5;27,73;"FAIL";"Backwardation";"20260421 07:28";8;FALSE;FALSE;FALSE;""
"ABT";"Healthcare";"XLV";92,48;2,69;3;"SKIP";92,66;105,52;60,54;8;"SKIP";92,3;107,65;53,91;1;1;0;0,585;1,028;1,11;"S:1/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:- | BK1:- BK2:- BK3:- BK4:-";54,3;26,4;1,1;-13,2;FALSE;0,84;-11,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260716";83;NA;25,6;NA;26,6;27,3;84,8;NA;NA;77,7;-6,4;"PASS";"Contango";"20260421 07:30";8;FALSE;TRUE;FALSE;""
"DHR";"Healthcare";"XLV";178,57;3,27;3;"SKIP";178,93;195,09;138,51;8;"SKIP";178,21;199,03;126,16;1;0;1;0,713;1,021;2,33;"S:0/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:+";18,1;32,8;-15,8;-9,4;FALSE;0,52;-4,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260721";88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"DXCM";"Healthcare";"XLV";62,7;3,5;3;"SKIP";62,83;66,34;54,04;8;"SKIP";62,57;67,68;49,81;2;2;0;0,531;0,914;0,63;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";25,6;43,6;9;-6,4;FALSE;0,46;-6,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"ISRG";"Healthcare";"XLV";478,82;3,03;7;"SKIP";479,78;473,5;495,47;3;"SKIP";477,86;483,07;464,85;6;3;3;0,677;1,145;1,35;"S:3/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:- | BK1:+ BK2:- BK3:+ BK4:+";17,2;54,6;11,5;0,1;TRUE;1,03;1,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260721";88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"PFE";"Healthcare";"XLV";26,67;2,05;4;"SKIP";26,72;26,95;26,15;7;"SKIP";26,62;27,5;24,41;2;2;0;0,929;0,879;1,16;"S:2/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";18,7;42,6;-6,7;-2;FALSE;0,69;-2,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";11;NA;26,6;NA;26,1;23,7;79,8;NA;NA;39;11,35;"FAIL";"Backwardation";"20260420 23:31";7;FALSE;FALSE;FALSE;""
"BMY";"Healthcare";"XLV";59,02;2,26;5;"SKIP";59,14;59,12;59,17;6;"SKIP";58,9;60,32;55,36;3;3;0;0,778;0,783;0,69;"S:3/6 BK:0/4 | S1:- S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";12,5;49,6;-0,1;-1,2;TRUE;1,01;0,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";6;NA;32,5;NA;29,8;23,7;72,3;NA;NA;27,4;31,44;"FAIL";"Backwardation";"20260421 08:57";6;FALSE;FALSE;FALSE;""
"BSX";"Healthcare";"XLV";65,69;3,52;6;"SKIP";65,82;68,23;59,8;6;"SKIP";65,56;69,61;55,44;3;0;3;0,676;1,227;1,64;"S:0/6 BK:3/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:+ BK2:+ BK3:- BK4:+";27,3;50,5;11,8;-4,7;FALSE;2,5;-5,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;43,2;NA;38,1;39,4;92,5;NA;NA;79;9,16;"FAIL";"Backwardation";"20260421 09:01";6;FALSE;FALSE;FALSE;""
"EW";"Healthcare";"XLV";79,72;2,72;6;"SKIP";79,88;80,7;77,82;5;"SKIP";79,56;82,33;72,63;4;2;2;0,652;1,021;1,23;"S:2/6 BK:2/4 | S1:- S2:+ S3:- S4:+ S5:- S6:- | BK1:- BK2:+ BK3:- BK4:+";16,6;46,7;3,9;-2,2;TRUE;2,46;-3,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260723";90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"AMGN";"Healthcare";"XLV";348,62;2,17;5;"SKIP";349,32;357,93;327,77;5;"SKIP";347,92;365,17;304,82;3;3;0;0,434;0,944;0,83;"S:3/6 BK:0/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";15,1;46,3;0,9;-3,6;TRUE;1,07;-1,5;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";6;NA;31,9;NA;29,5;23,9;86,2;NA;NA;32,1;28,95;"FAIL";"Backwardation";"20260421 08:39";5;FALSE;FALSE;FALSE;""
"GE";"Industrial";"XLI";282,34;4,21;3;"SKIP";282,9;306,94;222,81;10;"SKIP";281,78;313,14;203,36;2;1;1;0,642;1,11;1,33;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:+ S6:- | BK1:- BK2:- BK3:- BK4:+";30,2;41,2;-6;-8,9;FALSE;0,51;-10,2;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260716";83;NA;39,7;NA;36,2;44,5;92,5;NA;NA;89,2;-11,32;"PARTIAL";"Backwardation";"20260420 22:58";10;FALSE;TRUE;FALSE;""
"HON";"Industrial";"XLI";214,34;2,73;3;"SKIP";214,77;231,24;173,58;10;"SKIP";213,91;235,91;158,9;1;0;1;0,719;0,962;2,16;"S:0/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:+";24,2;32,6;-15,2;-8,2;FALSE;0,12;-10,5;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260723";90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;10;FALSE;FALSE;FALSE;""
"AI";"Industrial";"XLI";8,54;6,59;4;"SKIP";8,56;8,99;7,47;9;"SKIP";8,52;9,17;6,89;3;2;1;1;0,805;1,45;"S:2/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:+";21;44,5;-11,8;-6;TRUE;0,55;-2,3;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;18,1;NA;19,2;22;56;NA;NA;84,4;-19,28;"PASS";"Contango";"20260421 07:39";9;FALSE;TRUE;FALSE;""
"AME";"Industrial";"XLI";235;2,33;9;"WATCH";235,47;223,67;264,96;2;"SKIP";234,53;228,19;250,37;7;5;2;0,895;0,777;0,88;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:- BK3:+ BK4:-";24,5;60,4;1,2;4;TRUE;1,02;3,7;"";TRUE;FALSE;"SKIP";TRUE;"at SMA20";3,67;"all criteria met";"20260430";6;NA;30,1;NA;27,4;26,9;95,5;NA;NA;74,2;11,33;"FAIL";"Backwardation";"20260421 08:38";9;TRUE;FALSE;FALSE;""
"EMR";"Industrial";"XLI";142,44;2,92;9;"WATCH";142,72;138,83;152,47;4;"SKIP";142,16;141,63;143,47;6;4;2;0,857;0,896;0,92;"S:4/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:- BK3:+ BK4:-";24;54,5;0,2;1,6;TRUE;0,73;3,4;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-6,34;"fails: RS<=bench";"20260505";11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"UPS";"Industrial";"XLI";107,72;2,26;9;"WATCH";107,94;103,86;118,13;3;"SKIP";107,5;105,95;111,38;8;5;3;0,623;0,788;0,93;"S:5/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";28,4;65,5;2,9;2,7;TRUE;4,8;4,1;"";TRUE;FALSE;"SKIP";FALSE;"none";-3,03;"fails: RS<=bench, no pullback";"20260428";4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
