"Ticker";"Sector";"Sector_ETF";"Price";"ATR_pct";"Long_Score";"Long_Signal";"Long_Entry";"Long_Stop";"Long_Target";"Short_Score";"Short_Signal";"Short_Entry";"Short_Stop";"Short_Target";"BOT_Score";"BOT_Setup";"BOT_Breakout";"BOT_Squeeze";"BOT_VolDec";"BOT_VolSurge";"BOT_Flags";"ADX10";"RSI14";"RSI_slope";"MA50_dist";"OBV_rising";"UpDn_ratio";"RS_vs_ETF";"Macro_Note";"Sector_Long_Gate";"Sector_Short_Gate";"Best_Signal";"Trend_Passes";"Pullback";"RS_3m";"Trend_Reason";"NextEarnings";"EarningsInDays";"IV15";"IV30";"IV90";"IV180";"RV30";"IVP";"IVR";"IVP_2y";"RVP";"VRP";"Optionality";"TermStr";"Vol_Date";"Composite";"Gate_Tech";"Gate_Opt";"All_Gates";"Rank"
"APD";"Basic Materials";"XLB";296,76;2,09;5;"WATCH";297,35;283,62;331,7;5;"WATCH";296,17;289,34;313,22;5;4;1;0,604;0,824;0,81;"S:4/6 BK:1/4 | S1:+ S2:+ S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:+ BK4:-";13,6;58;-1;3,6;FALSE;0,88;-3,3;"";TRUE;FALSE;"SKIP";TRUE;"at SMA20";9,17;"all criteria met";"20260430";7;NA;31,6;NA;27,7;27;89,4;NA;NA;74,6;15,43;"FAIL";"Backwardation";"20260421 08:44";6;TRUE;FALSE;FALSE;""
"DOW";"Basic Materials";"XLB";38,81;4,79;5;"WATCH";38,89;35,59;47,13;5;"WATCH";38,73;36,31;44,79;3;3;0;0,587;1,015;0,97;"S:3/6 BK:0/4 | S1:+ S2:+ S3:- S4:- S5:+ S6:- | BK1:- BK2:- BK3:- BK4:-";21,1;52,7;-0,6;8;FALSE;1,06;-5,7;"";TRUE;FALSE;"SKIP";TRUE;"at SMA20";33,77;"all criteria met";"20260423";0;NA;52,2;NA;47,2;68,2;86,3;NA;NA;100;-26,71;"FAIL";"Backwardation";"20260420 22:52";6;TRUE;FALSE;FALSE;""
"ECL";"Basic Materials";"XLB";268,93;2,4;4;"SKIP";269,47;278,02;248,09;6;"SKIP";268,39;283,64;230,28;3;3;0;0,351;0,924;0,78;"S:3/6 BK:0/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";19,8;46;-1,6;-4,2;TRUE;1,05;-5,3;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260428";5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"LIN";"Basic Materials";"XLB";494,62;1,89;5;"WATCH";495,61;487,84;515,04;6;"WATCH";493,63;497,69;483,47;3;3;0;0,69;0,798;0,76;"S:3/6 BK:0/4 | S1:+ S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";14,5;49,7;-3;0,4;FALSE;0,7;-3,9;"";TRUE;FALSE;"SKIP";TRUE;"at SMA20";7,76;"all criteria met";"20260501";8;NA;26;NA;23,4;22,2;97,2;NA;NA;82,5;15,63;"FAIL";"Backwardation";"20260420 23:13";6;TRUE;FALSE;FALSE;""
"AMZN";"Communications";"XLC";255,36;2,54;9;"WATCH";255,87;214,32;359,76;2;"SKIP";254,85;218,65;345,36;8;5;3;1;0,945;0,78;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";38,8;76,8;1,2;18;TRUE;4,98;17,1;"";TRUE;FALSE;"SKIP";FALSE;"none";5,74;"fails: RSI, no pullback";"20260429";6;NA;39,8;NA;34,8;32,4;80,2;NA;NA;53,6;20,53;"FAIL";"Backwardation";"20260421 08:43";9;TRUE;FALSE;FALSE;""
"GOOG";"Communications";"XLC";337,73;2,27;9;"WATCH";338,41;304,49;423,2;2;"SKIP";337,05;310,64;403,09;7;5;2;1;0,927;0,71;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";37,2;67,3;-4,6;9,8;TRUE;1,74;10,7;"";TRUE;FALSE;"SKIP";FALSE;"none";-1,14;"fails: RS<=bench, no pullback";"20260429";6;NA;35,3;NA;32,7;28,5;68,3;NA;NA;33,1;21,28;"FAIL";"Backwardation";"20260420 23:00";9;TRUE;FALSE;FALSE;""
"T";"Communications";"XLC";25,98;2,64;3;"SKIP";26,03;27,51;22,34;9;"SKIP";25,93;28,06;20,59;2;1;1;0,984;0,92;1,55;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:+";36,8;37,5;10,9;-6,5;FALSE;0,75;-16,1;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;29;NA;26,7;24,2;93;NA;NA;47,2;18,03;"FAIL";"Backwardation";"20260324 08:21";9;FALSE;FALSE;FALSE;""
"TMUS";"Communications";"XLC";188,92;3,14;3;"SKIP";189,3;206,89;145,32;8;"SKIP";188,54;211,07;132,23;1;0;1;0,814;0,96;1,66;"S:0/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:+";28,7;32,6;5,3;-9,6;FALSE;0,49;-16,6;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260428";5;NA;35,2;NA;30,7;26,5;92,2;NA;NA;66,5;28,31;"FAIL";"Backwardation";"20260420 19:17";8;FALSE;FALSE;FALSE;""
"HD";"Consumer cyclical";"XLY";339,5;2,66;7;"WATCH";340,18;347,73;321,31;6;"WATCH";338,82;354,75;299;4;3;1;0,572;0,934;0,78;"S:3/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";21,8;49,1;-0,7;-3,3;TRUE;1,16;-5,8;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-14,13;"fails: stage2, RS<=bench";"20260519";26;NA;29,7;NA;28,3;32,4;89,5;NA;NA;88,8;-8,68;"PARTIAL";"Backwardation";"20260420 23:03";7;TRUE;TRUE;TRUE;""
"TSLA";"Consumer cyclical";"XLY";387,51;3,83;7;"WATCH";388,29;385,26;395,86;5;"WATCH";386,73;393,04;370,97;2;1;1;0,867;1,078;0,86;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:- S6:- | BK1:- BK2:+ BK3:- BK4:-";28;54;-3,7;-0,4;TRUE;2,74;-7,3;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-16,99;"fails: stage2, HH/HL, RS<=bench";NA;NA;NA;43,8;NA;NA;35,7;13,9;NA;NA;2,8;20,42;"FAIL";"NO DATA";"20260324 08:23";7;TRUE;FALSE;FALSE;""
"DG";"Consumer cyclical";"XLY";123,2;3,33;5;"WATCH";123,45;133,21;99,03;6;"WATCH";122,95;135,91;90,57;3;2;1;0,289;0,966;0,77;"S:2/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:+ S6:- | BK1:- BK2:+ BK3:- BK4:-";26,5;46,2;2,6;-8,4;TRUE;1,2;-3,9;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-18,03;"fails: stage2, RS<=bench";NA;NA;NA;23,5;NA;23,7;32,4;76,7;NA;NA;90,2;-32,29;"PASS";"Contango";"20260420 22:50";6;TRUE;TRUE;TRUE;""
"BN";"Consumer non cyclical";"XLP";46,19;2,73;10;"SKIP";46,28;42,46;55,83;2;"SKIP";46,1;43,32;53,04;7;5;2;0,928;0,942;0,94;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";41,5;67,5;-5,5;7,7;TRUE;1,62;16,5;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;23,7;NA;21,8;21,2;83,9;NA;NA;56,6;11,07;"FAIL";"Backwardation";"20260420 22:37";10;FALSE;FALSE;FALSE;""
"TGT";"Consumer non cyclical";"XLP";130,6;2,53;10;"SKIP";130,86;117,61;163,99;2;"SKIP";130,34;119,99;156,22;8;5;3;0,837;0,821;1,06;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";28,5;66,8;8,7;9,9;TRUE;2,47;11,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260520";27;NA;40,3;NA;34,9;27,1;65,5;NA;NA;23,8;39,71;"FAIL";"Backwardation";"20260421 08:39";10;FALSE;FALSE;FALSE;""
"CA.PA";"Consumer non cyclical";"XLP";16,8;1,75;9;"SKIP";16,83;15,59;19,94;2;"SKIP";16,77;15,91;18,92;7;5;2;0,923;0,839;0,84;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";21,8;66,5;-5,2;6,7;TRUE;2,53;10,7;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"KO";"Consumer non cyclical";"XLP";74,63;1,61;3;"SKIP";74,78;76,55;70,34;9;"SKIP";74,48;78,1;65,43;2;2;0;0,532;0,827;0,7;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";24,4;40,2;-2,7;-3,5;FALSE;0,31;-1,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260428";5;NA;20,5;NA;19,8;17,5;88,8;NA;NA;66,5;15,59;"FAIL";"Backwardation";"20260420 23:10";9;FALSE;FALSE;FALSE;""
"GIS";"Consumer non cyclical";"XLP";35,19;2,43;3;"SKIP";35,26;39,82;23,86;8;"SKIP";35,12;40,62;21,36;1;1;0;0,337;0,958;0,74;"S:1/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:- | BK1:- BK2:- BK3:- BK4:-";50,3;33,4;9,9;-12,5;FALSE;0,96;-5,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"IBB";"Consumer non cyclical";"XLP";174,36;1,86;8;"SKIP";174,71;168,72;189,67;2;"SKIP";174,01;172,13;178,71;7;5;2;0,918;0,881;0,91;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";13,3;56,4;-5,7;2,3;TRUE;1,46;6,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;20,8;NA;22,9;22,7;24,9;NA;NA;76,1;-8,93;"PASS";"Contango";"20260420 23:04";8;FALSE;TRUE;FALSE;""
"KHC";"Consumer non cyclical";"XLP";21,89;2,53;4;"SKIP";21,93;22,93;19,44;8;"SKIP";21,85;23,39;17,98;3;3;0;0,59;0,867;0,66;"S:3/6 BK:0/4 | S1:- S2:- S3:+ S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";19,7;41,3;-0,2;-5,5;FALSE;0,23;1,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"KR";"Consumer non cyclical";"XLP";68,07;2,83;4;"SKIP";68,21;69,83;64,15;8;"SKIP";67,93;71,24;59,67;2;2;0;0,805;0,786;0,71;"S:2/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";30,4;43;7,2;-3,5;FALSE;0,78;-6,5;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"OR";"Consumer non cyclical";"XLP";40,45;4,56;8;"SKIP";40,53;40,44;40,76;3;"SKIP";40,37;41,26;38,15;6;5;1;0,646;0,824;0,79;"S:5/6 BK:1/4 | S1:- S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";18,5;52,2;-1,8;-1;TRUE;2,17;15,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;30,6;NA;26;30;94,6;NA;NA;79,9;2,14;"FAIL";"Backwardation";"20260420 23:29";8;FALSE;FALSE;FALSE;""
"PEP";"Consumer non cyclical";"XLP";153,79;2,09;4;"SKIP";154,1;157,72;145,04;8;"SKIP";153,48;160,91;134,92;3;3;0;0,518;0,941;0,94;"S:3/6 BK:0/4 | S1:- S2:- S3:+ S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";14;44;-2,6;-3,5;FALSE;0,3;0,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260716";84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"WMT";"Consumer non cyclical";"XLP";129,98;2,08;8;"SKIP";130,24;124,36;144,94;3;"SKIP";129,72;126,87;136,84;7;4;3;0,734;0,79;1,04;"S:4/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";15,2;61,4;11,3;3,5;TRUE;2,78;5,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260521";28;NA;30,4;NA;28,5;22,4;87,8;NA;NA;48,8;30,64;"FAIL";"Backwardation";"20260420 18:53";8;FALSE;FALSE;FALSE;""
"PG";"Consumer non cyclical";"XLP";142,85;1,8;3;"SKIP";143,14;149,68;126,78;7;"SKIP";142,56;152,7;117,22;2;2;0;0,258;0,807;0,85;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";19,7;42,7;1,6;-5,5;FALSE;0,62;-1,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260424";1;NA;24,1;NA;22,3;18,8;89,7;NA;NA;68,1;24,58;"FAIL";"Backwardation";"20260420 19:10";7;FALSE;FALSE;FALSE;""
"PM";"Consumer non cyclical";"XLP";163,95;2,82;5;"SKIP";164,28;168,9;152,73;7;"SKIP";163,62;172,31;141,9;6;3;3;0,374;0,937;1,67;"S:3/6 BK:3/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:+ BK2:- BK3:+ BK4:+";39,3;51,9;14,4;-3,9;TRUE;0,89;-1,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;33,7;NA;29,6;27,6;88,5;NA;NA;63;19,91;"FAIL";"Backwardation";"20260420 19:11";7;FALSE;FALSE;FALSE;""
"CL";"Consumer non cyclical";"XLP";82,35;2,25;5;"SKIP";82,51;88,57;67,39;6;"SKIP";82,19;90,35;61,76;4;3;1;0,278;0,907;0,77;"S:3/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";25,4;38,9;0,9;-7,9;TRUE;1,15;-3,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260501";8;NA;25,9;NA;23,8;22,8;89,1;NA;NA;73,4;12,99;"FAIL";"Backwardation";"20260421 09:12";6;FALSE;FALSE;FALSE;""
"LULU";"Consumer non cyclical";"XLP";163,45;3,71;5;"SKIP";163,78;165,24;160,11;6;"SKIP";163,12;168,58;149,48;4;3;1;0,59;0,868;1,14;"S:3/6 BK:1/4 | S1:- S2:- S3:+ S4:- S5:+ S6:+ | BK1:- BK2:- BK3:+ BK4:-";18,2;50,4;-0,3;-2,1;FALSE;0,64;0,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260604";42;NA;42,2;NA;49,5;43;43,8;NA;NA;51,4;-1,78;"PASS";"Contango";"20260420 23:14";6;FALSE;TRUE;FALSE;""
"MDLZ";"Consumer non cyclical";"XLP";56,06;2,16;4;"SKIP";56,17;57,65;52,47;6;"SKIP";55,95;58,82;48,77;3;3;0;0,482;0,853;0,69;"S:3/6 BK:0/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";17,9;40,9;-2,2;-3,7;TRUE;0,93;-3,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260428";5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"MO";"Consumer non cyclical";"XLP";65,18;2,02;5;"SKIP";65,31;65,88;63,9;6;"SKIP";65,05;67,21;59,66;3;3;0;0,662;0,909;0,95;"S:3/6 BK:0/4 | S1:- S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";20,2;46,9;6,4;-2;TRUE;0,82;0,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"NVO";"Consumer non cyclical";"XLP";39,15;2,95;6;"SKIP";39,23;39,34;38,95;5;"SKIP";39,07;40,14;36,41;2;2;0;1;0,802;1,09;"S:2/6 BK:0/4 | S1:- S2:- S3:+ S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";24,1;50,7;-11,5;-1,5;FALSE;1,02;4,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";13;NA;46,7;NA;44,2;33,6;57,6;NA;NA;0,8;32,86;"FAIL";"Backwardation";"20260420 23:27";6;FALSE;FALSE;FALSE;""
"SYY";"Consumer non cyclical";"XLP";75,53;2,68;5;"SKIP";75,68;81,22;61,84;6;"SKIP";75,38;82,86;56,68;2;1;1;0,666;1,422;0,56;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:- S6:- | BK1:- BK2:+ BK3:- BK4:-";33,9;45,1;6,3;-7,9;TRUE;1,16;-9,5;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260428";5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"BA";"Defence";"ITA";231,28;3,14;9;"SKIP";231,74;216,65;269,47;3;"SKIP";230,82;221,03;255,29;7;3;4;0,966;0,974;2,4;"S:3/6 BK:4/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:+";26,4;62,3;2;5,7;TRUE;2,45;19,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;36,2;NA;33,8;34,8;79,8;NA;NA;82,9;3,91;"FAIL";"Backwardation";"20260421 08:51";9;FALSE;FALSE;FALSE;""
"GD";"Defence";"ITA";320,74;2,35;3;"SKIP";321,38;345,11;262,07;9;"SKIP";320,1;352,08;240,15;0;0;0;0,79;1,038;1,15;"S:0/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";47,8;29,5;-11,9;-8;FALSE;0,26;-5,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"HII";"Defence";"ITA";366,88;3,53;3;"SKIP";367,61;407,11;268,88;9;"SKIP";366,15;415,33;243,18;3;2;1;0,52;0,833;1,32;"S:2/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:+";30,1;32,6;-14,5;-10,8;FALSE;0,36;-7,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"LDOS";"Defence";"ITA";150,71;2,79;3;"SKIP";151,01;164,59;117,08;9;"SKIP";150,41;167,91;106,65;2;2;0;0,386;0,688;1,1;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";36,8;34,2;-10,7;-9,3;FALSE;0,32;-3,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"RTX";"Defence";"ITA";180,91;2,92;3;"SKIP";181,27;197,86;139,81;9;"SKIP";180,55;201,86;127,28;2;1;1;0,736;0,77;1,93;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:+";28,9;28,8;-19,7;-9,5;FALSE;0,21;-5,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260721";89;NA;33,6;NA;30,1;23,8;94,4;NA;NA;45,8;34,35;"FAIL";"Backwardation";"20260420 19:15";9;FALSE;FALSE;FALSE;""
"AVAV";"Defence";"ITA";210,1;6,43;8;"SKIP";210,52;214,39;200,85;4;"SKIP";209,68;218,72;187,08;7;4;3;0,372;0,65;1,16;"S:4/6 BK:3/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";20,3;55;6,9;-3;TRUE;3,44;8,7;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260623";61;NA;69,3;NA;72;66,9;77,2;NA;NA;62,3;3,53;"FAIL";"Contango";"20260421 08:47";8;FALSE;FALSE;FALSE;""
"HWM";"Defence";"ITA";240,88;3,56;5;"SKIP";241,36;243,97;234,84;7;"SKIP";240,4;248,9;219,14;4;3;1;0,84;0,825;1,81;"S:3/6 BK:1/4 | S1:- S2:+ S3:+ S4:- S5:- S6:+ | BK1:- BK2:- BK3:- BK4:+";22,4;46,5;-12,5;-2,3;FALSE;0,63;2,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260507";14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"KTOS";"Defence";"ITA";68,61;7,35;3;"SKIP";68,75;81,91;35,83;7;"SKIP";68,47;83,57;30,74;2;2;0;0,514;0,909;0,79;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";18,1;39,6;-6,4;-17,1;FALSE;0,67;-9,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260507";14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"TXT";"Defence";"ITA";89,46;2,41;4;"SKIP";89,64;92,29;83,01;7;"SKIP";89,28;94,16;77,09;4;3;1;0,502;0,744;1,34;"S:3/6 BK:1/4 | S1:- S2:- S3:+ S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:+";19,2;44,7;-3,6;-4;FALSE;0,43;0,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"SAIC";"Defence";"ITA";95,71;3,31;6;"SKIP";95,9;92,61;104,14;5;"SKIP";95,52;94,48;98,12;4;4;0;0,655;0,731;0,85;"S:4/6 BK:0/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";11,5;50,1;-0,8;2,3;TRUE;0,72;1,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260601";39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"SLB";"Energy";"XLE";54,35;3,38;10;"SKIP";54,46;49,62;66,57;2;"SKIP";54,24;50,62;63,3;9;6;3;0,532;0,878;0,9;"S:6/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";32,6;64,4;5,2;8,4;TRUE;1,72;14,7;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260424";1;NA;41,4;NA;40,2;37,9;93,3;NA;NA;81,3;8,9;"FAIL";"Backwardation";"20260325 21:14";10;FALSE;FALSE;FALSE;""
"STNG";"Energy";"XLE";75,97;4,31;9;"SKIP";76,12;72,75;84,55;2;"SKIP";75,82;74,22;79,81;8;6;2;0,427;0,879;0,7;"S:6/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:+ BK3:- BK4:-";16,6;54,5;3,6;3,4;TRUE;1,18;8,2;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260430";7;NA;46,8;NA;48,5;40,2;77,7;NA;NA;63,1;15,21;"FAIL";"Contango";"20260323 09:34";9;FALSE;FALSE;FALSE;""
"BKR";"Energy";"XLE";62,54;3,04;8;"SKIP";62,67;60,48;68,13;4;"SKIP";62,41;61,7;64,2;6;5;1;0,494;0,844;1,04;"S:5/6 BK:1/4 | S1:+ S2:+ S3:+ S4:- S5:+ S6:+ | BK1:+ BK2:- BK3:- BK4:-";18,2;56,5;10,4;2,4;FALSE;0,54;5,6;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260423";0;NA;39,5;NA;36,5;35,6;87,5;NA;NA;77,8;10,37;"FAIL";"Backwardation";"20260421 08:56";8;FALSE;FALSE;FALSE;""
"CVX";"Energy";"XLE";186,32;2,9;4;"SKIP";186,69;190,25;177,8;8;"WATCH";185,95;194,09;165,58;1;1;0;1;0,951;0,72;"S:1/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";27,9;42,1;5;-3;FALSE;0,56;-2,8;"";FALSE;TRUE;"SKIP";FALSE;"none";8,57;"fails: stage2, no pullback";"20260501";8;NA;29,9;NA;26,9;35,7;93,4;NA;NA;90,9;-17,71;"PARTIAL";"Backwardation";"20260421 09:21";8;TRUE;TRUE;TRUE;""
"FANG";"Energy";"XLE";193,87;3,57;8;"SKIP";194,26;181,51;226,13;4;"SKIP";193,48;185,18;214,25;4;3;1;0,848;0,992;0,59;"S:3/6 BK:1/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:- | BK1:+ BK2:- BK3:- BK4:-";21,3;58,1;10,9;5,7;FALSE;0,99;5,4;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260504";11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"HAL";"Energy";"XLE";39,11;3,63;8;"SKIP";39,19;36,08;46,95;3;"SKIP";39,03;36,81;44,58;4;3;1;0,737;0,976;1,08;"S:3/6 BK:1/4 | S1:+ S2:+ S3:+ S4:- S5:- S6:- | BK1:+ BK2:- BK3:- BK4:-";19,9;58,9;7,2;7,3;FALSE;0,97;9,7;"";FALSE;TRUE;"SKIP";NA;NA;NA;NA;"20260721";89;NA;41,8;NA;38,5;42,7;78,5;NA;NA;68,1;-2,01;"FAIL";"Backwardation";"20260420 23:01";8;FALSE;FALSE;FALSE;""
